DateTime,ph,Normalized
5/16/2022 7:30,8.256604617,0.924591782
5/16/2022 7:45,8.256455696,0.924575106
5/16/2022 8:00,8.266306776,0.92567825
5/16/2022 8:15,8.276157856,0.926781395
5/16/2022 8:30,8.286008935,0.927884539
5/16/2022 8:45,8.305860015,0.930107504
5/16/2022 9:00,8.325711095,0.93233047
5/16/2022 9:15,8.345562174,0.934553435
5/16/2022 9:30,8.365413254,0.9367764
5/16/2022 9:45,8.375264334,0.937879545
5/16/2022 10:00,8.395115413,0.94010251
5/16/2022 10:15,8.404966493,0.941205654
5/16/2022 10:30,8.424817573,0.94342862
5/16/2022 10:45,8.434668652,0.944531764
5/16/2022 11:00,8.454519732,0.946754729
5/16/2022 11:15,8.464370812,0.947857874
5/16/2022 11:30,8.474221891,0.948961018
5/16/2022 11:45,8.484072971,0.950064162
5/16/2022 12:00,8.503924051,0.952287128
5/16/2022 12:15,8.51377513,0.953390272
5/16/2022 12:30,8.52362621,0.954493417
5/16/2022 12:45,8.53347729,0.955596561
5/16/2022 13:00,8.553328369,0.957819526
5/16/2022 13:15,8.563179449,0.958922671
5/16/2022 13:30,8.573030529,0.960025815
5/16/2022 13:45,8.582881608,0.961128959
5/16/2022 14:00,8.592732688,0.962232104
5/16/2022 14:15,8.592583768,0.962215428
5/16/2022 14:30,8.602434847,0.963318572
5/16/2022 14:45,8.602285927,0.963301896
5/16/2022 15:00,8.612137007,0.96440504
5/16/2022 15:15,8.611988086,0.964388363
5/16/2022 15:30,8.601839166,0.963251866
5/16/2022 15:45,8.581690246,0.960995548
5/16/2022 16:00,8.571541325,0.959859051
5/16/2022 16:15,8.551392405,0.957602733
5/16/2022 16:30,8.531243485,0.955346415
5/16/2022 16:45,8.501094564,0.951970276
5/16/2022 17:00,8.480945644,0.949713958
5/16/2022 17:15,8.470796724,0.948577461
5/16/2022 17:30,8.460647803,0.947440963
5/16/2022 17:45,8.450498883,0.946304466
5/16/2022 18:00,8.440349963,0.945167969
5/16/2022 18:15,8.430201042,0.944031472
5/16/2022 18:30,8.410052122,0.941775154
