DateTime,turbidity,Normalized
05/16/2022 01:15,1.215,0.000334015
05/16/2022 01:30,1.09,0.000299651
05/16/2022 01:45,1.375,0.000378
05/16/2022 02:00,1.25,0.000343636
05/16/2022 02:15,1.475,0.000405491
05/16/2022 02:30,1.39,0.000382124
05/16/2022 02:45,1.485,0.00040824
05/16/2022 03:00,1.335,0.000367004
05/16/2022 03:15,1.295,0.000356007
05/16/2022 03:30,1.185,0.000325767
05/16/2022 03:45,0.945,0.000259789
05/16/2022 04:00,1.185,0.000325767
05/16/2022 04:15,1.215,0.000334015
05/16/2022 04:30,1.485,0.00040824
05/16/2022 04:45,1.28,0.000351884
05/16/2022 05:00,1.225,0.000336764
05/16/2022 05:15,1.55,0.000426109
05/16/2022 05:30,1.61,0.000442604
05/16/2022 05:45,1.515,0.000416487
05/16/2022 06:00,1.56,0.000428858
05/16/2022 06:15,1.42,0.000390371
05/16/2022 06:30,1.93,0.000530575
05/16/2022 06:45,1.485,0.00040824
05/16/2022 07:00,1.26,0.000346386
05/16/2022 07:15,1.435,0.000394495
05/16/2022 07:30,1.38,0.000379375
05/16/2022 07:45,2.52,0.000692771
05/16/2022 08:00,1.215,0.000334015
05/16/2022 08:15,1.04,0.000285906
05/16/2022 08:30,1.57,0.000431607
05/16/2022 08:45,1.16,0.000318895
05/16/2022 09:00,1.76,0.00048384
05/16/2022 09:15,1.66,0.000456349
05/16/2022 09:30,1.47,0.000404116
05/16/2022 09:45,1.215,0.000334015
05/16/2022 10:00,1.54,0.00042336
05/16/2022 10:15,1.36,0.000373876
05/16/2022 10:30,1.015,0.000279033
05/16/2022 10:45,1.255,0.000345011
05/16/2022 11:00,1.085,0.000298276
05/16/2022 11:15,0.99,0.00027216
05/16/2022 11:30,2.475,0.0006804
05/16/2022 11:45,2.3,0.000632291
05/16/2022 12:00,1,0.000274909
05/16/2022 12:15,2.255,0.00061992
05/16/2022 12:30,3.035,0.000834349
05/16/2022 12:45,2.42,0.00066528
05/16/2022 13:00,1.47,0.000404116
05/16/2022 13:15,2.26,0.000621295
05/16/2022 13:30,2.225,0.000611673
